layer,score,score_error,architecture,task,kind,source
layer2.2.relu,0.19290364685727676,0.0028624596934833098,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.3.relu,0.1645136687241577,0.003865024904886333,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.0.relu,0.13427811533760725,0.004867054451940542,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.1.relu,0.13043849212074904,0.004715070440217923,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.2.relu,0.12422315195088279,0.004234247879567842,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.3.relu,0.13007866761673495,0.004555088012119624,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.4.relu,0.1337434579308654,0.0048823440999983606,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.5.relu,0.13276041338740724,0.0030443345163361753,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.0.relu,0.052651925898146525,0.0020402742421355966,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.1.relu,0.05283448449350319,0.0036426427140371486,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.2.relu,0.044108285186974315,0.005116601326651972,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.0.relu,0.14902254149423322,0.0041916225211294485,ResNet50,Egomotion,Supervised,Taskonomy
layer1.1.relu,0.14974949548225774,0.004823604977407317,ResNet50,Egomotion,Supervised,Taskonomy
layer1.2.relu,0.1377714151362122,0.0036437631341818552,ResNet50,Egomotion,Supervised,Taskonomy
layer2.0.relu,0.14319356598894337,0.004310336572102692,ResNet50,Egomotion,Supervised,Taskonomy
layer2.1.relu,0.15265869904249427,0.003576401709445793,ResNet50,Egomotion,Supervised,Taskonomy
layer2.2.relu,0.15417747611462054,0.0033629205264508015,ResNet50,Egomotion,Supervised,Taskonomy
layer2.3.relu,0.13792293215087995,0.004290651256479184,ResNet50,Egomotion,Supervised,Taskonomy
layer3.0.relu,0.09868617039446348,0.003610897381462799,ResNet50,Egomotion,Supervised,Taskonomy
layer3.1.relu,0.11064547128514886,0.005392354975247024,ResNet50,Egomotion,Supervised,Taskonomy
layer3.2.relu,0.10110066520362307,0.0048003042406352765,ResNet50,Egomotion,Supervised,Taskonomy
layer3.3.relu,0.10471201289608494,0.0032818456186664386,ResNet50,Egomotion,Supervised,Taskonomy
layer3.4.relu,0.0999554055355165,0.0034647241207516723,ResNet50,Egomotion,Supervised,Taskonomy
layer3.5.relu,0.09404568375082714,0.003920052553738794,ResNet50,Egomotion,Supervised,Taskonomy
layer4.0.relu,0.0336803326013014,0.0041093265091640555,ResNet50,Egomotion,Supervised,Taskonomy
layer4.1.relu,0.03109292114086645,0.004584705962208539,ResNet50,Egomotion,Supervised,Taskonomy
layer4.2.relu,0.03351175573355385,0.003750460651690798,ResNet50,Egomotion,Supervised,Taskonomy
layer1.0.relu,0.144022165905499,0.004566768627890635,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.1.relu,0.15541034562943742,0.004056775741191996,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.2.relu,0.15392520776581228,0.004261185179050402,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.0.relu,0.14965835801957347,0.0047721751933882985,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.1.relu,0.16234331079382544,0.0035122540361146606,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.2.relu,0.15973539101170553,0.0030591731484085585,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.3.relu,0.13453756968685524,0.0033065825157149223,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.0.relu,0.10677086821404695,0.004584477600932732,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.1.relu,0.10833941557217876,0.0021450310328942125,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.2.relu,0.1036380081300369,0.0021474027407412466,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.3.relu,0.10168614514184122,0.0031519190513816017,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.4.relu,0.10155190229375008,0.0035509361659070977,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.5.relu,0.09272377176384877,0.003111101641451603,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.0.relu,0.027493391695439053,0.0026645207191283377,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.1.relu,0.024693287452377706,0.004004267744802567,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.2.relu,0.023307124917707107,0.0057088965850873785,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.0.relu,0.18561642782544935,0.005215754900294395,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.1.relu,0.16967532548825623,0.003413151683953138,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.2.relu,0.1697434760308972,0.0047280992585854355,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.0.relu,0.14002223314190979,0.004358453437874015,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.1.relu,0.14203870751766973,0.004465194043966282,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.2.relu,0.13115628856184172,0.004634204414396983,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.3.relu,0.10011065184223748,0.0024706768269445326,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.0.relu,0.045496278610540807,0.003323807447086033,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.1.relu,0.04343738927946893,0.0024808467611562514,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.2.relu,0.048239118773769275,0.00543223900963881,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.3.relu,0.046229421108658936,0.005705241301933158,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.4.relu,0.04232597329313417,0.005507208826941309,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.5.relu,0.04934569645430968,0.004237783143759419,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer4.0.relu,0.005563497531478876,0.004350929729941806,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer4.1.relu,0.007249548583704519,0.004711714074140956,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer4.2.relu,0.010066893511908337,0.004599482887300568,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.0.relu,0.15813347367787198,0.0023735056131585037,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
layer1.1.relu,0.14414292386791258,0.005366857375999266,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
